atmid,deposit,withdraw,day
atm35000169,985,995,Sunday
atm35000170,950,100,Sunday
atm35000171,1195,840,Sunday
atm35000172,650,350,Sunday
atm35000173,720,380,Sunday
atm35000174,215,845,Sunday
atm35000175,250,2030,Sunday
atm35000176,670,1145,Sunday
atm35000177,125,830,Sunday
atm35000178,730,690,Sunday
atm35000179,280,260,Sunday
atm35000180,315,55,Sunday
atm35000181,370,1520,Sunday
atm35000182,20,695,Sunday
atm35000183,0,255,Sunday
atm35000184,1005,1195,Sunday
atm35000185,1150,20,Sunday
atm35000186,90,30,Sunday
atm35000187,360,440,Sunday
atm35000188,1045,120,Sunday
atm35000189,1685,855,Sunday
atm35000190,1000,735,Sunday
atm35000191,685,0,Sunday
atm35000192,270,285,Sunday
atm35000193,585,1390,Sunday
atm35000194,1090,1145,Sunday
atm35000195,1235,0,Sunday
atm35000196,525,700,Sunday
atm35000197,360,1120,Sunday
atm35000198,360,860,Sunday
atm35000199,0,310,Sunday
atm35000200,10,895,Sunday
atm35000201,640,50,Sunday
atm35000202,2205,1130,Sunday
atm35000203,975,765,Sunday
atm35000204,0,625,Sunday
atm35000205,35,710,Sunday
atm35000206,5875,5970,Sunday
atm35000207,0,1425,Sunday
atm35000208,200,450,Sunday
atm35000209,15,250,Sunday
atm35000210,10,1500,Sunday
atm35000211,75,1240,Sunday
atm35000212,150,25,Sunday
atm35000213,905,1005,Sunday
atm35000214,1025,830,Sunday
atm35000215,275,1000,Sunday
atm35000216,120,495,Sunday
atm35000217,335,1130,Sunday
atm35000218,220,875,Sunday
atm35000219,620,230,Sunday
atm35000220,245,350,Sunday
atm35000221,25,680,Sunday
atm35000222,1040,1325,Sunday
atm35000223,1455,1205,Sunday
atm35000224,1010,495,Sunday
atm35000225,530,1285,Sunday
atm35000226,220,170,Sunday
atm35000227,4640,5670,Sunday
atm35000228,910,525,Sunday
atm35000229,95,620,Sunday
atm35000265,10,230,Sunday
atm35000266,745,70,Sunday
atm35000267,110,425,Sunday
atm35000268,1250,1520,Sunday
atm35000269,310,5,Sunday
atm35000270,1380,260,Sunday
atm35000271,420,230,Sunday
atm35000272,4730,5210,Sunday
atm35000273,535,970,Sunday
atm35000274,3905,5690,Sunday
atm35000275,6760,6440,Sunday
atm35000276,1180,960,Sunday
atm35000277,280,430,Sunday
atm35000278,330,630,Sunday
atm35000279,795,835,Sunday
atm35000280,740,100,Sunday
atm35000281,770,150,Sunday
atm35000282,215,1015,Sunday
atm35000283,465,0,Sunday
atm35000284,105,285,Sunday
atm35000285,500,1080,Sunday
atm35000286,1395,720,Sunday
atm35000287,1660,815,Sunday
atm35000288,320,805,Sunday
atm35000289,240,1100,Sunday
atm35000290,130,605,Sunday
atm35000291,1345,1050,Sunday
atm35000292,1125,105,Sunday
atm35000293,315,415,Sunday
atm35000294,0,435,Sunday
atm35000295,795,730,Sunday
atm35000296,805,485,Sunday
atm35000297,825,550,Sunday
atm35000298,885,165,Sunday
atm35000299,5,65,Sunday
atm35000300,865,530,Sunday
atm35000301,0,805,Sunday
atm35000302,1330,360,Sunday
atm35000303,1415,550,Sunday
atm35000304,985,960,Sunday
atm35000305,460,510,Sunday
atm35000306,130,140,Sunday
atm35000307,660,0,Sunday
atm35000308,265,50,Sunday
atm35000309,590,615,Sunday
atm35000310,650,1210,Sunday
atm35000311,275,340,Sunday
atm35000312,380,410,Sunday
atm35000313,605,685,Sunday
atm35000314,3700,6000,Sunday
atm35000315,235,285,Sunday
atm35000316,845,635,Sunday
atm35000317,3535,7050,Sunday
atm35000318,385,730,Sunday
atm35000319,640,0,Sunday
atm35000320,440,110,Sunday
atm35000321,250,280,Sunday
atm35000322,655,1240,Sunday
atm35000323,1175,830,Sunday
atm35000324,920,400,Sunday
atm35000325,0,1110,Sunday
atm35000326,210,835,Sunday
atm35000327,600,1495,Sunday
atm35000328,515,390,Sunday
atm35000329,385,380,Sunday
atm35000330,110,1150,Sunday
atm35000331,50,1020,Sunday
atm35000332,535,70,Sunday
atm35000333,600,505,Sunday
atm35000334,1170,585,Sunday
atm35000335,1035,845,Sunday
atm35000336,0,1310,Sunday
atm35000337,505,1380,Sunday
atm35000338,5,1400,Sunday
atm35000339,4710,5550,Sunday
atm35000340,255,570,Sunday
atm35000341,1010,1805,Sunday
atm35000342,85,50,Sunday
atm35000343,320,730,Sunday
atm35000344,980,200,Sunday
atm35000345,255,235,Sunday
atm35000346,185,270,Sunday
atm35000347,460,1135,Sunday
atm35000348,100,150,Sunday
atm35000349,1045,630,Sunday
atm35000350,330,1700,Sunday
atm35000351,670,1395,Sunday
atm35000352,550,940,Sunday
atm35000353,545,60,Sunday
atm35000354,165,715,Sunday
atm35000355,0,1220,Sunday
atm35000356,6000,3950,Sunday
atm35000357,225,420,Sunday
atm35000358,20,245,Sunday
atm0,0,0,Sunday
atm350001,515,0,Sunday
atm350002,870,1345,Sunday
atm350003,100,765,Sunday
atm350004,1575,465,Sunday
atm350005,1050,480,Sunday
atm350006,1740,1285,Sunday
atm350007,480,835,Sunday
atm350008,1130,490,Sunday
atm350009,1435,715,Sunday
atm3500010,4665,5235,Sunday
atm3500011,1425,615,Sunday
atm3500012,290,380,Sunday
atm3500013,0,1270,Sunday
atm3500014,1260,200,Sunday
atm3500015,340,0,Sunday
atm3500016,1405,500,Sunday
atm3500017,630,190,Sunday
atm3500018,1535,870,Sunday
atm3500019,620,730,Sunday
atm3500020,1085,125,Sunday
atm3500021,140,725,Sunday
atm3500022,1225,940,Sunday
atm3500023,580,180,Sunday
atm3500024,925,400,Sunday
atm3500025,100,930,Sunday
atm3500026,125,325,Sunday
atm3500027,865,1175,Sunday
atm3500028,0,1265,Sunday
atm3500029,100,50,Sunday
atm3500030,410,965,Sunday
atm3500031,955,645,Sunday
atm3500032,350,60,Sunday
atm3500033,210,1015,Sunday
atm3500034,820,1290,Sunday
atm3500035,345,185,Sunday
atm3500062,685,1645,Sunday
atm3500063,655,995,Sunday
atm3500064,1205,1295,Sunday
atm3500065,485,1005,Sunday
atm35000230,360,875,Sunday
atm35000231,0,860,Sunday
atm35000232,575,970,Sunday
atm35000233,405,390,Sunday
atm35000234,50,1095,Sunday
atm35000235,300,40,Sunday
atm35000236,1160,220,Sunday
atm35000237,915,1520,Sunday
atm35000238,0,300,Sunday
atm35000239,665,245,Sunday
atm35000240,810,355,Sunday
atm35000241,790,1540,Sunday
atm35000242,660,955,Sunday
atm35000243,1330,880,Sunday
atm35000244,350,320,Sunday
atm35000245,290,975,Sunday
atm35000246,1240,1105,Sunday
atm35000247,450,565,Sunday
atm35000248,0,385,Sunday
atm35000249,470,1375,Sunday
atm35000250,300,1920,Sunday
atm35000251,1095,1525,Sunday
atm35000252,10,425,Sunday
atm35000253,505,835,Sunday
atm35000254,0,1165,Sunday
atm35000255,260,25,Sunday
atm35000256,1105,1010,Sunday
atm35000257,170,1440,Sunday
atm35000258,430,110,Sunday
atm35000259,1115,170,Sunday
atm35000260,0,400,Sunday
atm35000261,775,1085,Sunday
atm35000262,660,950,Sunday
atm35000263,330,555,Sunday
atm35000264,275,120,Sunday
atm3500036,1005,0,Sunday
atm3500037,165,855,Sunday
atm3500038,120,855,Sunday
atm3500039,495,1050,Sunday
atm3500040,0,110,Sunday
atm3500041,615,55,Sunday
atm3500042,755,440,Sunday
atm3500043,10,1270,Sunday
atm3500044,725,645,Sunday
atm3500045,0,685,Sunday
atm3500046,835,1140,Sunday
atm3500047,215,0,Sunday
atm3500048,360,460,Sunday
atm3500049,160,1080,Sunday
atm3500050,780,580,Sunday
atm3500051,625,0,Sunday
atm3500052,0,755,Sunday
atm3500053,1390,705,Sunday
atm3500054,1145,780,Sunday
atm3500055,865,445,Sunday
atm3500056,4655,5160,Sunday
atm3500057,240,935,Sunday
atm3500058,930,70,Sunday
atm3500059,540,1760,Sunday
atm3500060,285,885,Sunday
atm3500061,0,200,Sunday
atm3500066,60,50,Sunday
atm3500067,460,480,Sunday
atm3500068,5,225,Sunday
atm3500069,445,725,Sunday
atm3500070,125,60,Sunday
atm3500071,1185,260,Sunday
atm3500072,700,1570,Sunday
atm3500073,615,650,Sunday
atm3500074,860,495,Sunday
atm3500075,585,405,Sunday
atm3500076,6035,4570,Sunday
atm3500077,585,485,Sunday
atm3500078,685,1305,Sunday
atm3500079,70,1255,Sunday
atm3500080,780,70,Sunday
atm3500081,150,65,Sunday
atm3500082,1635,105,Sunday
atm3500083,6385,4950,Sunday
atm3500084,305,120,Sunday
atm3500085,705,710,Sunday
atm3500086,565,125,Sunday
atm3500087,5420,5910,Sunday
atm3500088,1520,85,Sunday
atm3500089,425,230,Sunday
atm3500090,375,295,Sunday
atm3500091,400,720,Sunday
atm3500092,200,740,Sunday
atm3500093,880,0,Sunday
atm3500094,780,1365,Sunday
atm3500095,750,345,Sunday
atm3500096,215,335,Sunday
atm3500097,690,1680,Sunday
atm3500098,250,305,Sunday
atm3500099,1260,950,Sunday
atm35000100,515,550,Sunday
atm35000101,50,20,Sunday
atm35000102,1100,940,Sunday
atm35000103,210,1375,Sunday
atm35000104,875,900,Sunday
atm35000105,845,540,Sunday
atm35000106,570,955,Sunday
atm35000107,700,735,Sunday
atm35000108,1140,80,Sunday
atm35000109,535,190,Sunday
atm35000110,850,725,Sunday
atm35000111,20,1130,Sunday
atm35000112,0,100,Sunday
atm35000113,505,10,Sunday
atm35000114,30,80,Sunday
atm35000115,890,1250,Sunday
atm35000116,1105,35,Sunday
atm35000117,0,1150,Sunday
atm35000118,215,1080,Sunday
atm35000119,20,245,Sunday
atm35000120,1250,740,Sunday
atm35000121,270,335,Sunday
atm35000122,1100,410,Sunday
atm35000123,935,1000,Sunday
atm35000124,5075,5575,Sunday
atm35000125,325,950,Sunday
atm35000126,365,130,Sunday
atm35000127,0,1145,Sunday
atm35000128,920,1155,Sunday
atm35000129,0,1055,Sunday
atm35000130,940,350,Sunday
atm35000131,815,395,Sunday
atm35000132,245,1020,Sunday
atm35000133,235,680,Sunday
atm35000134,240,100,Sunday
atm35000135,615,210,Sunday
atm35000136,1050,1140,Sunday
atm35000137,1055,20,Sunday
atm35000138,695,605,Sunday
atm35000139,1265,125,Sunday
atm35000140,465,1085,Sunday
atm35000141,0,670,Sunday
atm35000142,5,425,Sunday
atm35000143,850,1080,Sunday
atm35000144,710,600,Sunday
atm35000145,265,1015,Sunday
atm35000146,770,0,Sunday
atm35000147,1095,0,Sunday
atm35000148,320,1165,Sunday
atm35000149,575,945,Sunday
atm35000150,135,890,Sunday
atm35000151,85,870,Sunday
atm35000152,180,0,Sunday
atm35000153,1600,1840,Sunday
atm35000154,265,625,Sunday
atm35000155,150,130,Sunday
atm35000156,10,535,Sunday
atm35000157,750,915,Sunday
atm35000158,755,730,Sunday
atm35000159,110,1115,Sunday
atm35000160,420,975,Sunday
atm35000161,825,1465,Sunday
atm35000162,660,790,Sunday
atm35000163,0,260,Sunday
atm35000164,1040,825,Sunday
atm35000165,405,50,Sunday
atm35000166,255,5,Sunday
atm35000167,6570,6015,Sunday
atm35000168,4470,6120,Sunday
atm35000169,300,890,Sunday
atm35000170,625,60,Sunday
atm35000171,1255,0,Sunday
atm35000172,470,145,Sunday
atm35000173,1045,420,Sunday
atm35000174,650,0,Sunday
atm35000175,165,1565,Sunday
atm35000176,0,1055,Sunday
atm35000177,405,1460,Sunday
atm35000178,200,840,Sunday
atm35000179,1835,30,Sunday
atm35000180,465,730,Sunday
atm35000181,815,0,Sunday
atm35000182,1705,665,Sunday
atm35000183,20,380,Sunday
atm35000184,350,240,Sunday
atm35000185,380,1145,Sunday
atm35000186,100,100,Sunday
atm35000187,1250,950,Sunday
atm35000188,540,830,Sunday
atm35000189,920,230,Sunday
atm35000190,410,715,Sunday
atm35000191,325,355,Sunday
atm35000192,330,1340,Sunday
atm35000193,915,30,Sunday
atm35000194,1085,1115,Sunday
atm35000195,140,755,Sunday
atm35000196,395,1190,Sunday
atm35000197,0,1055,Sunday
atm35000198,55,1405,Sunday
atm35000199,560,20,Sunday
atm35000200,895,445,Sunday
atm35000201,240,1380,Sunday
atm35000202,920,210,Sunday
atm35000203,555,950,Sunday
atm35000204,1205,480,Sunday
atm35000205,740,75,Sunday
atm35000206,4225,6800,Sunday
atm35000207,1030,875,Sunday
atm35000208,710,835,Sunday
atm35000209,630,0,Sunday
atm35000210,1125,965,Sunday
atm35000211,385,1395,Sunday
atm35000212,1225,365,Sunday
atm35000213,1060,1095,Sunday
atm35000214,585,0,Sunday
atm35000215,1035,990,Sunday
atm35000216,250,615,Sunday
atm35000217,445,1245,Sunday
atm35000218,420,835,Sunday
atm35000219,125,855,Sunday
atm35000220,100,30,Sunday
atm35000221,900,675,Sunday
atm35000222,160,395,Sunday
atm35000223,1385,1410,Sunday
atm35000224,755,30,Sunday
atm35000225,130,1405,Sunday
atm35000226,645,0,Sunday
atm35000227,5750,6055,Sunday
atm35000228,775,615,Sunday
atm35000229,760,1275,Sunday
atm35000265,0,755,Sunday
atm35000266,175,415,Sunday
atm35000267,600,505,Sunday
atm35000268,845,820,Sunday
atm35000269,445,1015,Sunday
atm35000270,445,585,Sunday
atm35000271,680,765,Sunday
atm35000272,5220,6735,Sunday
atm35000273,435,475,Sunday
atm35000274,4675,7150,Sunday
atm35000275,5470,5765,Sunday
atm35000276,595,210,Sunday
atm35000277,325,520,Sunday
atm35000278,690,1375,Sunday
atm35000279,1275,545,Sunday
atm35000280,955,55,Sunday
atm35000281,1460,335,Sunday
atm35000282,300,455,Sunday
atm35000283,710,685,Sunday
atm35000284,790,790,Sunday
atm35000285,320,785,Sunday
atm35000286,500,1205,Sunday
atm35000287,0,0,Sunday
atm35000288,20,20,Sunday
atm35000289,565,600,Sunday
atm35000290,625,165,Sunday
atm35000291,10,1195,Sunday
atm35000292,15,1210,Sunday
atm35000293,30,1275,Sunday
atm35000294,955,120,Sunday
atm35000295,515,730,Sunday
atm35000296,1075,630,Sunday
atm35000297,305,535,Sunday
atm35000298,1070,60,Sunday
atm35000299,1130,490,Sunday
atm35000300,110,945,Sunday
atm35000301,1445,625,Sunday
atm35000302,990,765,Sunday
atm35000303,945,925,Sunday
atm35000304,505,215,Sunday
atm35000305,210,275,Sunday
atm35000306,480,880,Sunday
atm35000307,1065,1355,Sunday
atm35000308,435,450,Sunday
atm35000309,1430,370,Sunday
atm35000310,200,0,Sunday
atm35000311,970,130,Sunday
atm35000312,525,0,Sunday
atm35000313,0,1175,Sunday
atm35000314,3580,5450,Sunday
atm35000315,640,405,Sunday
atm35000316,320,0,Sunday
atm35000317,5565,6195,Sunday
atm35000318,840,820,Sunday
atm35000319,330,540,Sunday
atm35000320,1510,1250,Sunday
atm35000321,565,900,Sunday
atm35000322,30,730,Sunday
atm35000323,810,270,Sunday
atm35000324,400,1070,Sunday
atm35000325,1060,1350,Sunday
atm35000326,1335,220,Sunday
atm35000327,705,200,Sunday
atm35000328,310,325,Sunday
atm35000329,0,915,Sunday
atm35000330,520,0,Sunday
atm35000331,80,260,Sunday
atm35000332,645,515,Sunday
atm35000333,0,805,Sunday
atm35000334,850,515,Sunday
atm35000335,825,255,Sunday
atm35000336,260,1285,Sunday
atm35000337,235,1165,Sunday
atm35000338,710,1570,Sunday
atm35000339,4770,5835,Sunday
atm35000340,130,360,Sunday
atm35000341,365,1210,Sunday
atm35000342,1335,250,Sunday
atm35000343,0,980,Sunday
atm35000344,715,680,Sunday
atm35000345,1445,235,Sunday
atm35000346,465,20,Sunday
atm35000347,1335,955,Sunday
atm35000348,475,1030,Sunday
atm35000349,1275,1135,Sunday
atm35000350,1440,20,Sunday
atm35000351,800,825,Sunday
atm35000352,10,985,Sunday
atm35000353,1010,115,Sunday
atm35000354,105,1540,Sunday
atm35000355,30,580,Sunday
atm35000356,6700,6565,Sunday
atm35000357,400,1125,Sunday
atm35000358,1140,1795,Sunday
atm0,0,0,Sunday
atm350001,55,725,Sunday
atm350002,680,760,Sunday
atm350003,680,1610,Sunday
atm350004,165,330,Sunday
atm350005,610,115,Sunday
atm350006,35,80,Sunday
atm350007,535,40,Sunday
atm350008,715,530,Sunday
atm350009,440,110,Sunday
atm3500010,5495,5190,Sunday
atm3500011,1715,5,Sunday
atm3500012,955,455,Sunday
atm3500013,650,220,Sunday
atm3500014,1095,370,Sunday
atm3500015,640,620,Sunday
atm3500016,395,1105,Sunday
atm3500017,805,1385,Sunday
atm3500018,725,215,Sunday
atm3500019,630,1480,Sunday
atm3500020,825,705,Sunday
atm3500021,1110,215,Sunday
atm3500022,1365,325,Sunday
atm3500023,945,250,Sunday
atm3500024,220,1790,Sunday
atm3500025,680,225,Sunday
atm3500026,865,265,Sunday
atm3500027,990,310,Sunday
atm3500028,625,205,Sunday
atm3500029,430,1405,Sunday
atm3500030,1245,755,Sunday
atm3500031,105,150,Sunday
atm3500032,885,420,Sunday
atm3500033,1420,840,Sunday
atm3500034,450,995,Sunday
atm3500035,95,250,Sunday
atm3500062,200,50,Sunday
atm3500063,335,560,Sunday
atm3500064,455,445,Sunday
atm3500065,5,1240,Sunday
atm35000230,5,980,Sunday
atm35000231,1625,2020,Sunday
atm35000232,375,270,Sunday
atm35000233,775,965,Sunday
atm35000234,1240,0,Sunday
atm35000235,1285,1085,Sunday
atm35000236,930,335,Sunday
atm35000237,70,1065,Sunday
atm35000238,10,510,Sunday
atm35000239,20,1125,Sunday
atm35000240,880,720,Sunday
atm35000241,0,270,Sunday
atm35000242,705,1365,Sunday
atm35000243,735,30,Sunday
atm35000244,270,210,Sunday
atm35000245,30,520,Sunday
atm35000246,430,0,Sunday
atm35000247,315,460,Sunday
atm35000248,520,1275,Sunday
atm35000249,915,1115,Sunday
atm35000250,1360,370,Sunday
atm35000251,1360,805,Sunday
atm35000252,670,235,Sunday
atm35000253,995,0,Sunday
atm35000254,1175,1635,Sunday
atm35000255,1005,185,Sunday
atm35000256,10,990,Sunday
atm35000257,585,805,Sunday
atm35000258,260,280,Sunday
atm35000259,0,5,Sunday
atm35000260,180,1230,Sunday
atm35000261,565,330,Sunday
atm35000262,1115,1495,Sunday
atm35000263,1230,315,Sunday
atm35000264,10,150,Sunday
atm3500036,1260,75,Sunday
atm3500037,30,495,Sunday
atm3500038,1180,185,Sunday
atm3500039,350,80,Sunday
atm3500040,1060,1725,Sunday
atm3500041,1160,1080,Sunday
atm3500042,160,505,Sunday
atm3500043,610,1355,Sunday
atm3500044,835,625,Sunday
atm3500045,220,260,Sunday
atm3500046,55,490,Sunday
atm3500047,530,1490,Sunday
atm3500048,1100,0,Sunday
atm3500049,935,120,Sunday
atm3500050,1300,645,Sunday
atm3500051,215,1275,Sunday
atm3500052,665,1095,Sunday
atm3500053,625,290,Sunday
atm3500054,420,1060,Sunday
atm3500055,190,895,Sunday
atm3500056,5895,5305,Sunday
atm3500057,510,685,Sunday
atm3500058,190,15,Sunday
atm3500059,480,1120,Sunday
atm3500060,815,970,Sunday
atm3500061,300,1365,Sunday
atm3500066,345,335,Sunday
atm3500067,1190,1085,Sunday
atm3500068,255,1105,Sunday
atm3500069,215,510,Sunday
atm3500070,560,525,Sunday
atm3500071,510,1110,Sunday
atm3500072,635,460,Sunday
atm3500073,1140,390,Sunday
atm3500074,55,880,Sunday
atm3500075,25,490,Sunday
atm3500076,5350,6260,Sunday
atm3500077,320,1250,Sunday
atm3500078,880,565,Sunday
atm3500079,945,0,Sunday
atm3500080,880,345,Sunday
atm3500081,260,605,Sunday
atm3500082,255,965,Sunday
atm3500083,5220,6175,Sunday
atm3500084,265,0,Sunday
atm3500085,700,830,Sunday
atm3500086,1235,1135,Sunday
atm3500087,6405,6940,Sunday
atm3500088,375,685,Sunday
atm3500089,80,1425,Sunday
atm3500090,600,760,Sunday
atm3500091,450,325,Sunday
atm3500092,1470,985,Sunday
atm3500093,800,895,Sunday
atm3500094,345,670,Sunday
atm3500095,705,135,Sunday
atm3500096,350,45,Sunday
atm3500097,560,245,Sunday
atm3500098,1010,800,Sunday
atm3500099,1235,575,Sunday
atm35000100,445,1585,Sunday
atm35000101,1185,775,Sunday
atm35000102,620,20,Sunday
atm35000103,475,1045,Sunday
atm35000104,965,635,Sunday
atm35000105,1015,455,Sunday
atm35000106,560,610,Sunday
atm35000107,800,910,Sunday
atm35000108,225,150,Sunday
atm35000109,545,1390,Sunday
atm35000110,1185,1205,Sunday
atm35000111,635,835,Sunday
atm35000112,940,720,Sunday
atm35000113,50,925,Sunday
atm35000114,910,930,Sunday
atm35000115,1110,915,Sunday
atm35000116,915,365,Sunday
atm35000117,655,865,Sunday
atm35000118,1745,665,Sunday
atm35000119,405,525,Sunday
atm35000120,495,720,Sunday
atm35000121,650,0,Sunday
atm35000122,205,920,Sunday
atm35000123,1165,825,Sunday
atm35000124,4150,5120,Sunday
atm35000125,700,765,Sunday
atm35000126,935,300,Sunday
atm35000127,100,1485,Sunday
atm35000128,450,155,Sunday
atm35000129,430,1345,Sunday
atm35000130,1020,505,Sunday
atm35000131,465,415,Sunday
atm35000132,875,655,Sunday
atm35000133,1095,820,Sunday
atm35000134,0,1310,Sunday
atm35000135,105,245,Sunday
atm35000136,445,705,Sunday
atm35000137,155,210,Sunday
atm35000138,1265,500,Sunday
atm35000139,1310,290,Sunday
atm35000140,0,450,Sunday
atm35000141,1140,1185,Sunday
atm35000142,1435,275,Sunday
atm35000143,655,845,Sunday
atm35000144,960,1450,Sunday
atm35000145,265,1225,Sunday
atm35000146,985,555,Sunday
atm35000147,350,255,Sunday
atm35000148,720,1400,Sunday
atm35000149,895,1110,Sunday
atm35000150,0,460,Sunday
atm35000151,340,1205,Sunday
atm35000152,555,335,Sunday
atm35000153,795,300,Sunday
atm35000154,155,1200,Sunday
atm35000155,1185,905,Sunday
atm35000156,275,720,Sunday
atm35000157,20,50,Sunday
atm35000158,495,1085,Sunday
atm35000159,965,40,Sunday
atm35000160,1020,420,Sunday
atm35000161,195,1225,Sunday
atm35000162,1075,360,Sunday
atm35000163,0,400,Sunday
atm35000164,20,1550,Sunday
atm35000165,290,1120,Sunday
atm35000166,755,225,Sunday
atm35000167,5635,4815,Sunday
atm35000168,6795,6575,Sunday
atm35000169,1165,300,Sunday
atm35000170,290,720,Sunday
atm35000171,1005,690,Sunday
atm35000172,1035,50,Sunday
atm35000173,280,425,Sunday
atm35000174,385,170,Sunday
atm35000175,1420,155,Sunday
atm35000176,305,505,Sunday
atm35000177,325,150,Sunday
atm35000178,2065,1015,Sunday
atm35000179,455,845,Sunday
atm35000180,870,0,Sunday
atm35000181,670,915,Sunday
atm35000182,1105,905,Sunday
atm35000183,1405,350,Sunday
atm35000184,805,605,Sunday
atm35000185,690,250,Sunday
atm35000186,200,1075,Sunday
atm35000187,600,605,Sunday
atm35000188,1455,200,Sunday
atm35000189,590,540,Sunday
atm35000190,50,1140,Sunday
atm35000191,1205,765,Sunday
atm35000192,100,560,Sunday
atm35000193,105,1160,Sunday
atm35000194,615,775,Sunday
atm35000195,310,255,Sunday
atm35000196,800,330,Sunday
atm35000197,1100,290,Sunday
atm35000198,1010,220,Sunday
atm35000199,435,540,Sunday
atm35000200,160,135,Sunday
atm35000201,1530,955,Sunday
atm35000202,1805,830,Sunday
atm35000203,150,385,Sunday
atm35000204,200,410,Sunday
atm35000205,5,1235,Sunday
atm35000206,7230,4360,Sunday
atm35000207,105,1035,Sunday
atm35000208,100,1080,Sunday
atm35000209,840,1065,Sunday
atm35000210,230,640,Sunday
atm35000211,540,255,Sunday
